spid,mbid,wdid
7CajNmpbOovFoOoasH2HaY,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,http://www.wikidata.org/entity/Q81637
0C8ZW7ezQVs4URX5aX7Kqx,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,http://www.wikidata.org/entity/Q83287
5sarhkyrBmQFnOJe2HrMBH,dd2a84cc-0d01-45fd-ba64-a0f7df21a226,http://www.wikidata.org/entity/Q83717
6OAueBADydAjR5lP5NqTvv,f04cc80e-0f59-45b8-aaf4-ac81035644e9,http://www.wikidata.org/entity/Q91533
3uZFBSsMiooimnprFL9jD1,70cb4669-ad7a-4d5c-b99e-7582df393cc7,http://www.wikidata.org/entity/Q94708
36nJJHOcMPiobIeovJKQbJ,63995367-8508-41a5-8d4c-3bef8f31ff6d,http://www.wikidata.org/entity/Q97244
76BGE6sNIHPvJejRb7mkVI,0a0564a3-e2af-4ae7-a547-6161d72621dd,http://www.wikidata.org/entity/Q99336
2jCGEMSZXMSOImpD8sqo56,b8ecf204-6be8-4041-ab11-6d9971ea2711,http://www.wikidata.org/entity/Q101698
1YzCsTRb22dQkh9lghPIrp,a17dd03a-80e6-4280-963a-e25ec9050b6f,http://www.wikidata.org/entity/Q104358
3ESG6pj6a0LvUKklENalT6,3db5dfb1-1b91-4038-8268-ae04d15b6a3e,http://www.wikidata.org/entity/Q104372
7ctAOUlIAs7yuMODWE2Fyz,661e20c8-3d82-4da2-94a2-97d9e11691c0,http://www.wikidata.org/entity/Q111074
1TGdxJ3UvFq055SVjwx49v,95f44a54-04d6-41a1-8101-bbd6d833b30a,http://www.wikidata.org/entity/Q113581
053q0ukIDRgzwTr4vNSwab,7e5a2a59-6d9f-4a17-b7c2-e1eedb7bd222,http://www.wikidata.org/entity/Q117970
2lfQbjZQ22dOUxNeBlCaHG,3b829056-d975-4ae7-be3c-20661ce980e8,http://www.wikidata.org/entity/Q119069
17lzZA2AlOHwCwFALHttmp,dff0d392-4cd5-4052-9fbb-f485df3891e5,http://www.wikidata.org/entity/Q129668
13ubrt8QOOCPljQ2FL1Kca,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,http://www.wikidata.org/entity/Q129910
1wUArE0NhHB8M1bU2WSplY,7d093650-89be-4108-842b-ba7f5367504b,http://www.wikidata.org/entity/Q130563
6ogn9necmbUdCppmNnGOdi,4bdcee62-4902-4773-8cd1-e252e2e31225,http://www.wikidata.org/entity/Q130742
2YZyLoL8N0Wb9xBt1NhZWg,381086ea-f511-4aba-bdf9-71c753dc5077,http://www.wikidata.org/entity/Q130798
00iJnnUu476m1HX16e3por,5a0e065d-67ae-402b-97a3-19372b1b0c1d,http://www.wikidata.org/entity/Q137739
25IG9fa7cbdmCIy3OnuH57,3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,http://www.wikidata.org/entity/Q142636
5ksRONqssB7BR161NTtJAm,d4a1404d-e00c-4bac-b3ba-e3557f6468d6,http://www.wikidata.org/entity/Q151634
1XgFuvRd7r5g0h844A5ZUQ,24d2505b-388c-46cc-8a64-48223ea6d78d,http://www.wikidata.org/entity/Q152066
1GxkXlMwML1oSg5eLPiAz3,611700cf-27f0-4dc9-ae80-c513a767853e,http://www.wikidata.org/entity/Q153694
6LZE884lDIsCSLHuTplfGp,8766cdd6-066c-4b14-ba53-c7958e613bad,http://www.wikidata.org/entity/Q154129
3X458ddYA2YcVWuVIGGOYe,3c8a8696-e176-4c46-a2d3-48b6b1525c7f,http://www.wikidata.org/entity/Q155412
0SlNRZ8zBLAgyB1lsoYxAa,c51f9557-009f-420b-a933-47889780aad3,http://www.wikidata.org/entity/Q156515
39kizaNpJr2RFX81KVVoBF,5758b74e-0026-48d8-9656-db3278c353a0,http://www.wikidata.org/entity/Q157293
4pQN0GB0fNEEOfQCaWotsY,765774a0-2060-469b-8b7d-612eea48579b,http://www.wikidata.org/entity/Q158895
4F0h097DbL1XBqIbDw2xOj,095311b3-786f-4905-af19-03ae6b242a57,http://www.wikidata.org/entity/Q159946
1bGV0Bh1sH30DOyit7AODi,6386d3db-cdb2-410c-a6c1-64b8cad39f71,http://www.wikidata.org/entity/Q160115
6Yxfl63ymAk7MkN8TP10iT,c77272a6-7db3-49ec-8cbb-5da16b59966c,http://www.wikidata.org/entity/Q160427
6aL4ovuNuBg7rmrPjOTIUN,9f83001a-fd49-4efb-a835-05ee6922a10d,http://www.wikidata.org/entity/Q160706
2sG4zTOLvjKG1PSoOyf5Ej,baf05baf-69fb-47dd-93c2-033536b8c385,http://www.wikidata.org/entity/Q164060
5eEBBZgows0I1DOsOl0BP0,09deb4a5-8746-47f8-b020-cde50023841d,http://www.wikidata.org/entity/Q165706
2ARH58Hit3yC6ziGdhma23,8d173bdf-c83e-42d7-8355-c8d6f0d10c0e,http://www.wikidata.org/entity/Q166164
1XolQApHVLzp4L8AeOZ7nx,cd783c5c-4035-4bd3-92d3-4dfa3dd51483,http://www.wikidata.org/entity/Q166315
5IcR3N7QB1j6KBL8eImZ8m,3dbe3ca8-fa37-4226-b83c-46d917a6d5eb,http://www.wikidata.org/entity/Q168633
7Ln80lUS6He07XvHI8qqHH,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,http://www.wikidata.org/entity/Q170599
53QzNeFpzAaXYnrDBbDrIp,4a76400d-283f-492e-9754-18ef41755f81,http://www.wikidata.org/entity/Q178134
3l02WF362j1oHOurzuseBv,f82927e4-b905-4e3b-a82e-5184fbb68b29,http://www.wikidata.org/entity/Q179652
5gznATMVO85ZcLTkE9ULU7,0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,http://www.wikidata.org/entity/Q180224
7x83XhcMbOTl1UdYsPTuZM,8ff5de37-b7a5-4f63-b8a5-cf98d8d0ed69,http://www.wikidata.org/entity/Q184805
4tZwfgrHOc3mvqYlEYSvVi,056e4f3e-d505-4dad-8ec1-d04f521cbb56,http://www.wikidata.org/entity/Q185828
0ECwFtbIWEVNwjlrfc6xoL,f46bd570-5768-462e-b84c-c7c993bbf47e,http://www.wikidata.org/entity/Q189635
4Fgf6RvuWpiwDXSE7Vammx,26fa8b67-6c7f-406c-ad64-a1d070092df2,http://www.wikidata.org/entity/Q191819
3IYUhFvPQItj6xySrBmZkd,109958eb-a335-4c5e-907e-597ff4c6af46,http://www.wikidata.org/entity/Q192463
32Jb1X3wSmmoHj2epZReZA,5e7ccd92-6277-451a-aab9-1efd587c50f3,http://www.wikidata.org/entity/Q193397
1AoIc5YFH0aSFc4mKqBEeB,85d783d6-6795-4726-b817-9d83095ad7be,http://www.wikidata.org/entity/Q194436
1O8CSXsPwEqxcoBE360PPO,c3d6fdd5-67c5-453e-87e3-d17a00a52879,http://www.wikidata.org/entity/Q201207
057gc1fxmJ2vkctjQJ7Tal,20278bbd-271a-4a1c-b6fd-43a13d43203d,http://www.wikidata.org/entity/Q201568
0hGpZy6ws8FofByMkt0CV1,84d5a9df-dd85-43e9-92f3-ed87bcd59b58,http://www.wikidata.org/entity/Q206378
6tbjWDEIzxoDsBA1FuhfPW,79239441-bfd5-4981-a70c-55c3f15c1287,http://www.wikidata.org/entity/Q1744
0k17h0D3J5VfsdmQ1iZtE9,83d91898-7763-47d7-b03b-b92132375c47,http://www.wikidata.org/entity/Q2306
36QJpDe2go2KgaRleHCDTp,678d88b2-87b0-403b-b63d-5da7465aecc3,http://www.wikidata.org/entity/Q2331
7DRVYsguAC3hbQCgsBz9wm,77551fb6-2d8a-41f5-ac31-5142bb413502,http://www.wikidata.org/entity/Q4295
0UqBwS7J6KQdObZrHmScYK,454aaf18-476e-40b0-adcd-49f07477440a,http://www.wikidata.org/entity/Q4510
4S9EykWXhStSc15wEx8QFK,847e8a0c-cc20-4213-9e16-975515c2a926,http://www.wikidata.org/entity/Q5105
496ho8Jmxk19aCyagWaOdQ,fac5c33f-4339-445a-88d7-f69da327f07b,http://www.wikidata.org/entity/Q5686
3MKCzCnpzw3TjUYs2v7vDA,9ddd7abc-9e1b-471d-8031-583bc6bc8be9,http://www.wikidata.org/entity/Q7315
5xy1knm3iwNaZeqVBJCif7,7bc6d6f1-5ab8-44f5-932b-01973476b51f,http://www.wikidata.org/entity/Q7724
1Cs0zKBU1kc0i8ypK3B9ai,302bd7b9-d012-4360-897a-93b00c855680,http://www.wikidata.org/entity/Q8298
2RdwBSPQiwcmiDo9kixcl8,149f91ef-1287-46da-9a8e-87fee02f1471,http://www.wikidata.org/entity/Q14313
6wWVKhxIU2cEi0K81v7HvP,b2d122f9-eadb-4930-a196-8f221eeb0c66,http://www.wikidata.org/entity/Q25177
1uNFoZAHBGtllmzznpCI3s,e0140a67-e4d1-4f13-8a01-364355bee46e,http://www.wikidata.org/entity/Q34086
6XpaIBNiVzIetEPCWDvAFP,0307edfc-437c-4b48-8700-80680e66a228,http://www.wikidata.org/entity/Q34389
3MdG05syQeRYPPcClLaUGl,60d41417-feda-4734-bbbf-7dcc30e08a83,http://www.wikidata.org/entity/Q36290
13YmWQJFwgZrd4bf5IjMY4,6cfd7ffc-824f-4219-8e27-4b9417700f44,http://www.wikidata.org/entity/Q39639
4iHNK0tOyZPYnBU7nGAgpQ,494e8d09-f85b-4543-892f-a5096aed1cd4,http://www.wikidata.org/entity/Q41076
4OihBPCQzR4GfbzqOY69Xm,27bc8cf5-72e1-4888-87de-259fbcaac3ff,http://www.wikidata.org/entity/Q41555
6kACVPfCOnqzgfEF5ryl0x,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,http://www.wikidata.org/entity/Q42775
2NPduAUeLVsfIauhRwuft1,00a9f935-ba93-4fc8-a33a-993abe9c936b,http://www.wikidata.org/entity/Q43510
4Z8W4fKeB5YxbusRsdQVPb,a74b1b7f-71a5-4011-9441-d0b5e4122711,http://www.wikidata.org/entity/Q44190
5aygfDCEaX5KTZOxSCpT9o,10f89195-3af1-46f5-aa36-504aa3309f5a,http://www.wikidata.org/entity/Q44809
5eAWCfyUhZtHHtBdNk56l1,cc0b7089-c08d-4c10-b6b0-873582c17fd6,http://www.wikidata.org/entity/Q45165
4gzpq5DPGxSnKTe4SA8HAU,cc197bad-dc9c-440d-a5b5-d52ba2e14234,http://www.wikidata.org/entity/Q45188
066X20Nz7iquqkkCW6Jxy6,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,http://www.wikidata.org/entity/Q45752
2HcwFjNelS49kFbfvMxQYw,db4624cf-0e44-481e-a9dc-2142b833ec2f,http://www.wikidata.org/entity/Q47875
3sgFRtyBnxXD5ESfmbK4dl,ed5d9086-e8cd-473a-b96c-d81ad6c98f0d,http://www.wikidata.org/entity/Q48978
4kHtgiRnpmFIV5Tm4BIs8l,0e43fe9d-c472-4b62-be9e-55f971a023e1,http://www.wikidata.org/entity/Q49481
7qJmFr579WC8MMGj4PiWdu,2bc6819d-dd36-47cc-9ed7-945d3ff9ef31,http://www.wikidata.org/entity/Q51169
4FNjPnaiiXYeG2qOhVtd8A,819a8713-67b7-4d15-bfa4-45a6c81cc1ee,http://www.wikidata.org/entity/Q56157
3hE8S8ohRErocpkY7uJW4a,eace2373-31c8-4aba-9a5c-7bce22dd140a,http://www.wikidata.org/entity/Q57138
3u1fWmwpwPOmMelTAo0Gb8,4068eaba-ca03-4c34-9172-2b709b8050e6,http://www.wikidata.org/entity/Q57244
1gRNBaI4yn6wCCTvRhGWh8,fa19ee38-c2a9-4ed1-9b24-a18100cf9db3,http://www.wikidata.org/entity/Q57339
0lZoBs4Pzo7R89JM9lxwoT,1a1cd7f3-e5df-4eca-bae2-2757c9e656b5,http://www.wikidata.org/entity/Q58381
5tJ5CFnO4JQmLXaarEyHKt,34bfcd5d-a76d-4b31-8022-b5ac04d5801b,http://www.wikidata.org/entity/Q60519
34NQiAWq8MoVYqbJYPDveC,aa7817ce-4fa5-472b-abbf-d5c5183d12f6,http://www.wikidata.org/entity/Q431124
3jdODvx7rIdq0UGU7BOVR3,a6b93c3c-88bc-431c-a46c-155dee9371aa,http://www.wikidata.org/entity/Q432302
6sKLLGj7SqbP2qDBdEOoZ6,ed785ff1-8b1b-4bc0-8a24-dcc831013059,http://www.wikidata.org/entity/Q433167
75S63f1AmZUa9gpQvlt5NB,a1d32e75-2391-4d94-904e-13536304dcf6,http://www.wikidata.org/entity/Q441161
5SguMzNsojVk03s64Ggzad,9a54404a-3d64-435c-a594-1ce7b5520903,http://www.wikidata.org/entity/Q444180
4q3AhU7fP8KdrW5CEBrlZ5,bcd8b0bd-ab26-487f-97a8-cd5f9201dd17,http://www.wikidata.org/entity/Q444198
1x6N4tQft8TwRuhOfRUgWC,3d1a33ee-97a3-43e3-afe8-580d5b8f1105,http://www.wikidata.org/entity/Q445574
6vbY3hOaCAhC7VjucswgdS,0bc858a1-3573-4216-9423-c96dd8c72919,http://www.wikidata.org/entity/Q448638
0aHSAeZ39EVErXuOjm2XDR,ead4efb5-f8d3-44d1-8a3f-a1cf24a0ccc9,http://www.wikidata.org/entity/Q450620
27M9shmwhIjRo7WntpT9Rp,aca5718f-4f49-4439-b8f6-209db3f11757,http://www.wikidata.org/entity/Q451028
7nBZYpVAH6bD0QlD7Mpil7,d67e6b0a-d2c6-4e4a-ba30-7834701535a1,http://www.wikidata.org/entity/Q452166
7kCL98rPFsNKjAHDmWrMac,6286e04b-7bc1-4f22-bca5-fdd34d1b0d93,http://www.wikidata.org/entity/Q453812
67nwj3Y5sZQLl72VNUHEYE,e34e41f2-f480-45d3-8190-a3ce5ab34fab,http://www.wikidata.org/entity/Q458519
3nasc5I5Nmzq7KgKENcetM,945ab058-0207-49bb-a33c-80efba82179d,http://www.wikidata.org/entity/Q460499
6kbARQcqwoyi5CHsrRoxqb,72da257a-6844-4c69-83cd-a618e43792d8,http://www.wikidata.org/entity/Q463454
4szVIYS0W4GAtsNY2mUQOp,da754aa7-b0d7-4f0e-a26f-a5eee2818cea,http://www.wikidata.org/entity/Q464189
6cLEWhEKQl6nAvgr60M7zC,214d84a5-e9e5-4432-af95-8c84da7ba4c0,http://www.wikidata.org/entity/Q465296
3CDKmzJu6uwEGnPLLZffpD,3c714102-94d8-42f4-9005-fb8a75c2766d,http://www.wikidata.org/entity/Q465632
3qwabfaWewpfli7hMNM3O8,4c56405d-ba8e-4283-99c3-1dc95bdd50e7,http://www.wikidata.org/entity/Q466158
3hqJ0OoW1ck5ET6lUyV0OQ,903123a5-f9b0-4cac-aece-747cf0dad732,http://www.wikidata.org/entity/Q466531
3grHWM9bx2E9vwJCdlRv9O,5dca4d22-d6c8-4e70-8ca1-4543e43353c7,http://www.wikidata.org/entity/Q467526
0TNj7OjLaRy0I8R0vIMIC8,3a99b3a0-011f-437a-88a2-385cfc833ca0,http://www.wikidata.org/entity/Q469265
7rpf45DdbpweG51Acze45i,d25d395a-3891-4243-9a05-8308ad24969d,http://www.wikidata.org/entity/Q469125
5dMPhj9s9v91MpdGNpInLy,76693ade-bd4a-4338-b2b7-3a494b1fb5fe,http://www.wikidata.org/entity/Q477644
6FBDaR13swtiWwGhX1WQsP,0743b15a-3c32-48c8-ad58-cb325350befa,http://www.wikidata.org/entity/Q482477
762310PdDnwsDxAQxzQkfX,8538e728-ca0b-4321-b7e5-cff6565dd4c0,http://www.wikidata.org/entity/Q482964
49aaHxvAJ0tCh0F15OnwIl,1e234774-8e37-4378-b01d-b7dd6ced769c,http://www.wikidata.org/entity/Q483376
75U40yZLLPglFgXbDVnmVs,20883363-1ea4-4d72-ad72-c0e767038f3e,http://www.wikidata.org/entity/Q484993
2UwJRAgSOi1zcLkvUNc8XL,e4d7cfe5-0bed-46cf-acad-ab9a4dcb7aa6,http://www.wikidata.org/entity/Q485416
0u61vtGdkaLTguZ5mVxLjK,3c4b619e-29ec-4f07-adaf-403a01b15f2d,http://www.wikidata.org/entity/Q487370
1eClJfHLoDI4rZe5HxzBFv,481bf5f9-2e7c-4c44-b08a-05b32bc7c00d,http://www.wikidata.org/entity/Q489801
0ETUvr02AV77moRcDeOZcg,a86ce05d-ba80-4e65-8091-12835bad02d3,http://www.wikidata.org/entity/Q492677
38OAcLGrQhsIy6eQ0ubv6p,7d957e10-1744-42de-9354-7ce611e58e70,http://www.wikidata.org/entity/Q494437
31NF3yc9DoAdh2bgR6mY04,699067a0-ae8c-45fc-82c1-6227d91f9bb4,http://www.wikidata.org/entity/Q495781
2URqJkDiySO0FRiAUq75FV,04dd1f61-c21b-4d6a-b110-55b3c1309fa0,http://www.wikidata.org/entity/Q502990
20oc0zx6zIjODXG5mzc8gi,3195acf6-7432-4607-adbd-972b4c0747e2,http://www.wikidata.org/entity/Q509461
4dwdTW1Lfiq0cM8nBAqIIz,9e103f85-7af7-41d7-b83b-49ba8f0c5abf,http://www.wikidata.org/entity/Q509702
5HARKwnZLNQBeUGsTHX2AM,1fefa8b3-806b-4ab9-a066-66574b22aa16,http://www.wikidata.org/entity/Q520346
6UPRFx3Gnn5N67opROnwA5,431945b6-0754-480a-8634-3e8c2f8ccf27,http://www.wikidata.org/entity/Q520621
5TJtUGoycg3jeyBYH4IW9k,b03f5c96-5f53-4ea7-b6ef-903078e76b65,http://www.wikidata.org/entity/Q521312
29ywwKkxfoH7iWwNY1UezA,9e8b297d-e183-4524-a325-7a4b214dfbf1,http://www.wikidata.org/entity/Q521518
3tAICgiSR5PfYY4B8qsoAU,5a092e7c-faa9-45d0-88c6-052205804e6c,http://www.wikidata.org/entity/Q523995
3hkOwPeGLYPraanLOYiYWV,d73d2a8a-bead-4b49-b9ba-68d2f21c8776,http://www.wikidata.org/entity/Q529650
6mB7S9U5pYT983t2bVzmED,9d6d1383-96d8-4a4a-87b5-294045e009ee,http://www.wikidata.org/entity/Q530931
3EB0uKE2lGw6BB1UFJrONl,fd180bc2-7b01-4b07-9597-451e7383f1b4,http://www.wikidata.org/entity/Q536322
0zlJDQgqnr9AocrH9gs1Es,7241e3ed-5ad4-4849-94df-6858ea833472,http://www.wikidata.org/entity/Q543637
4kwxTgCKMipBKhSnEstNKj,0c751690-c784-4a4f-b1e4-c1de27d47581,http://www.wikidata.org/entity/Q547272
2Kx7MNY7cI1ENniW7vT30N,985c709c-7771-4de3-9024-7bda29ebe3f9,http://www.wikidata.org/entity/Q549981
4Q4b4S784htx6DtxcMUfMO,a993a891-ee5a-4bc1-88f8-90e31244cd6a,http://www.wikidata.org/entity/Q550677
7LWakXb7xtbVwvHzeBotU1,c4a3009d-1c83-4192-84e3-ef224b1dd5dd,http://www.wikidata.org/entity/Q552010
2Uz58cSxlJgefDaSikxYQ7,5a8cc407-7efb-4e94-9637-d5896395e754,http://www.wikidata.org/entity/Q553790
4mtHSXwIHihO6MWNq5Qoko,4d86ad4e-28d8-4e9f-8cf4-735c57060fdc,http://www.wikidata.org/entity/Q553861
0sr00YxbHKRAruzYrJ6PEg,78995903-aa8f-41c6-b931-d2dd89c48abc,http://www.wikidata.org/entity/Q566338
1LsT3D414izg8h3K1VbrL4,8a0c3b86-af55-42d2-85b9-6372e7430986,http://www.wikidata.org/entity/Q566663
161AC1AVRkIGIMxyj5djFQ,0cdb0359-5698-487d-9aae-a25fb4dcdc4d,http://www.wikidata.org/entity/Q578376
3Gul9YJiH5cPauKRIMYo3p,234a106a-b458-4f9c-ad21-8fa2762cb0b3,http://www.wikidata.org/entity/Q598344
54CMkgIraCOO9pSRfPKiKt,94a6affa-30b1-4de7-baad-9e6c96908a87,http://www.wikidata.org/entity/Q609849
0U8k7A7exNraVR7goI7X8G,98def633-a119-4e0b-b8d6-738f1243882c,http://www.wikidata.org/entity/Q612278
2qvP9yerCZCS0U1gZU8wYp,da02dddc-60fa-4ca4-88bb-8012598f1f86,http://www.wikidata.org/entity/Q620802
0vj6jCa4tnua7PK729Wvbm,ea8b9e94-179f-48a7-bfb7-e6b7f0d1088e,http://www.wikidata.org/entity/Q625527
6LPV5KZBc1zBjX8AFZ2WWY,c34d7d73-c12a-4f29-a1aa-870f984dd405,http://www.wikidata.org/entity/Q625471
1A6VSPPUJADy9l9nHcGFG5,f29493f6-3407-4a96-945b-cdd9642b6e33,http://www.wikidata.org/entity/Q639552
5LLUmbTFyu7rOa75EdRQcY,66163b1d-82f2-4d70-addf-cea89a1ec717,http://www.wikidata.org/entity/Q643132
6GfiCQDFYANz5wUkSmb3Dr,1339fab0-3ad8-4b8e-afac-7b7ae34509c7,http://www.wikidata.org/entity/Q671780
6gOet6ki04ZkASl49nF37y,9e143c8e-32a5-438d-95df-3abec23d92a3,http://www.wikidata.org/entity/Q676698
3DX0aoJap9Kbw3d89o3ZpA,1f51cead-4d99-45d5-b14d-76e3cf1521c6,http://www.wikidata.org/entity/Q701916
0cmWgDlu9CwTgxPhf403hb,9a709693-b4f8-4da9-8cc1-038c911a61be,http://www.wikidata.org/entity/Q707967
5FSlmspNfoVInmejanELTq,57829f93-1815-436e-8e9e-55eb788a6f54,http://www.wikidata.org/entity/Q712383
5vWJrDpmd5vrDpdmgxqC5u,52f243b5-cca7-4ba5-b32e-125096c7646e,http://www.wikidata.org/entity/Q714449
5oRnbmgqvvq7fVlgk4vcEa,3d65bead-6eae-4012-8665-d5f593ea4a62,http://www.wikidata.org/entity/Q714504
3cwVFmQ6mcUoGR6ZvIPuZ4,5c7b1d11-d3e7-4beb-a6c3-6b79fb427ce9,http://www.wikidata.org/entity/Q727418
7c9O0hfRy2u32JVcWhoope,a6faa805-989d-4529-9cf6-342a8e883423,http://www.wikidata.org/entity/Q729770
3hozsZ9hqNq7CoBGYNlFTz,e132d370-2a59-4437-8610-756df28a5a02,http://www.wikidata.org/entity/Q736107
3enXY52UlrP6E6DbqE1jVN,af2430db-4efe-474b-8b3c-b8e8ba81bfed,http://www.wikidata.org/entity/Q737849
0RNSa2Wzuwz8Rsf7YeFNk4,a472827c-096d-423a-998c-65e9b6440e14,http://www.wikidata.org/entity/Q738163
0a7D1956k6aGiZCcESnmk6,425c56ff-4b39-453b-86fb-1de31778f3f1,http://www.wikidata.org/entity/Q740542
0gB5XLjS3CQTAzg1jn7uJU,ea875fec-0239-4d98-b8f6-066502779b59,http://www.wikidata.org/entity/Q743323
4HxBVyHaUa60eCSsJWxwWR,553d8166-27b0-49fe-b8e4-89a984e2c375,http://www.wikidata.org/entity/Q751814
2VCG8QtMmtXrjCb9uReZBR,511b1817-5adc-49ea-96e7-41497fbf0b27,http://www.wikidata.org/entity/Q759716
2WIb75pwIt78VCAhAtPObY,511b1817-5adc-49ea-96e7-41497fbf0b27,http://www.wikidata.org/entity/Q759716
5E17eRqSfn08FsmvNCds0P,4fe629e4-e055-4330-b6d3-70c2cf0b2ae5,http://www.wikidata.org/entity/Q767499
776wHvljBrBl9uVfDInX83,7862b425-7a2e-449c-bbb6-4592df682349,http://www.wikidata.org/entity/Q786825
30nUQaYp91iDcRyhr1oNn0,5821b01e-6738-4df5-bf98-92130fbb1a97,http://www.wikidata.org/entity/Q787410
4T4iIIcKOEwrYUVEX8ENqQ,9be4e2d4-ad65-45d5-a006-a87b63383ec4,http://www.wikidata.org/entity/Q793826
1oVj9JmPUPg4SQ2uerV2xc,e919b253-da5b-4aae-a444-6a368376a2d6,http://www.wikidata.org/entity/Q798671
6fXEqmGQEt6ONuqVmwrN46,6a3d87ad-dd71-4e8f-b8dd-78b61e0e7fe6,http://www.wikidata.org/entity/Q799809
3mKqIEF3Coa2rNT4ojEh8Q,e0da2fb5-9b10-43e4-b123-50847a4ba4bd,http://www.wikidata.org/entity/Q807912
1VBflYyxBhnDc9uVib98rw,c5f259d0-abd8-418e-81ee-3965fd4e4e9a,http://www.wikidata.org/entity/Q808703
3HJIB8sYPyxrFGuwvKXSLR,eb872766-98f6-453d-883f-2ae908a18315,http://www.wikidata.org/entity/Q829138
0iHb0mCbqZTYeb4y9Pirrd,e9571c17-817f-4d34-ae3f-0c7a96f822c1,http://www.wikidata.org/entity/Q845759
3VNITwohbvU5Wuy5PC6dsI,2469950a-f0ca-425a-bfbc-baf55ea3afde,http://www.wikidata.org/entity/Q850290
0JTMRuiDzOCjWuYtWMgv2s,e80bb0ef-c6bb-4769-8d35-4904617c5704,http://www.wikidata.org/entity/Q864433
37uLId6Z5ZXCx19vuruvv5,d8915e13-d67a-4aa0-9c0b-1f126af951af,http://www.wikidata.org/entity/Q877512
55mdlQp6zN8zdyIYB9DDQj,cbd24e0e-2e3d-437f-a857-6ee30478605a,http://www.wikidata.org/entity/Q881813
3pTE9iaJTkWns3mxpNQlJV,0ae49abe-d6af-44fa-8ab0-b9ace5690e6f,http://www.wikidata.org/entity/Q891829
1YfkHHdFKLCMHUOFd1qHYs,866cb808-37b5-439f-b9d6-253b4cfe600d,http://www.wikidata.org/entity/Q9031191
7pAOT0acNprtWarxvyM5LZ,0743f8f4-4d93-48b2-b3cb-b9fd4b4862dd,http://www.wikidata.org/entity/Q9061796
1mU61l2mcjEFraXZLpvVMo,f387841c-9bc7-47e9-b78b-6fb7834ac71f,http://www.wikidata.org/entity/Q13564789
38hgx109cqpP10wUTiXfVB,c0b8927c-e795-4c32-a454-7c75e8951fb6,http://www.wikidata.org/entity/Q13569942
6UYYp6Xo2NHP7AxNnR0rn4,,http://www.wikidata.org/entity/Q5957316
4u4g4nPPXFaMsD4RIlFDp8,,http://www.wikidata.org/entity/Q5967510
5i8RAkWsm49dvGlUH7oyiM,,http://www.wikidata.org/entity/Q6716151
6OHwlQ5KVeQ2n6O2mgqR8U,,http://www.wikidata.org/entity/Q15617874
1s5QJK3dJhK5QmlTYgEV7w,,http://www.wikidata.org/entity/Q16217273
7hsh9xe42VQv3ayWOevPrM,6543fd94-a138-4d77-abee-2042e30161dc,http://www.wikidata.org/entity/Q5950496
1kvuyOm5YCLM6VqzXUR1wP,c7b1f5fa-8293-4698-8413-dc87f2014c6e,http://www.wikidata.org/entity/Q5954327
2Z95qeDLaj0QDALnq0S5qa,7b91ac8a-2c55-4ba0-b522-f753b03d1adb,http://www.wikidata.org/entity/Q5959846
53MLdOQhsak3NhBKeHgJhT,eb91750f-e7d5-462b-a9cc-d3290a40438e,http://www.wikidata.org/entity/Q6013037
4UErGdtNcywYiueyB9CTpd,d82ff0b7-1af3-4c5c-87e0-6ac615a64a9d,http://www.wikidata.org/entity/Q6057277
691svprNZf0oJTi1L0eYy6,092c62fe-6850-4c53-bf7c-9a48f150f3cf,http://www.wikidata.org/entity/Q6076397
0M95sWc84uLm8fM6Sl3b9t,bcc87206-e9ed-41dc-97b1-64d340c8753d,http://www.wikidata.org/entity/Q6078371
6mBx5K5N1hDmqMCWfdhIWG,a719c638-5d40-4461-af47-b114b2bb64bb,http://www.wikidata.org/entity/Q6090448
3u7brx0K0jy0FFN5ekSuBh,c4f16255-c682-475b-8181-f9ddd7663462,http://www.wikidata.org/entity/Q6126949
2DWNa2o3BbsIHeBq7Iu6E7,a9403aaa-0377-4bc3-bc32-909e94ae1eb0,http://www.wikidata.org/entity/Q6189404
0PS3kuaOeba9OzdCoJcYrM,68dbef6c-8ba1-432e-a414-31fe2f2c1759,http://www.wikidata.org/entity/Q6197757
6AmX6uFptshw56Z5LbOFhZ,4094f22e-4442-47d0-9dbf-744a6a11a7c1,http://www.wikidata.org/entity/Q6207038
4ZgY2pumPsq9z3kNxGTDef,027117bf-7d8f-4dd2-8013-0aa17dbb128a,http://www.wikidata.org/entity/Q6240320
4RwwpprdAOH5gNlsJDa5Dw,2cabfc5e-b5aa-46ba-b692-ceb70e88dcbe,http://www.wikidata.org/entity/Q6242516
04OYvH5KuCKUJqhw8LKGsH,685ec09c-79ee-43eb-b197-aa102fca0adc,http://www.wikidata.org/entity/Q6244691
6wDtiOQnBxuCtE3mO7qWmS,a68cb477-7c35-492d-95e0-96fa94f56791,http://www.wikidata.org/entity/Q14779112
